"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"credor";"caracteristica_peculiar";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade";"empenhado";"liquidado";"pago"
"2555";"06";"02";"17";"512";"0012";"01033";"4.4.90.51.92.00.00.000";"0001";"0000";"0202000002958";4127;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"2556";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.40.00.00.000";"0001";"0000";"0202000005546";6504;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1630;1630;1630
"2557";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.52.00.00.000";"0001";"0000";"0202000000876";7338;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"2558";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.52.00.00.000";"0001";"0000";"0202000001704";7338;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10171,35;10171,35;10171,35
"2559";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.52.00.00.000";"1008";"0000";"0202000000875";7338;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";124298;124298;124298
"2560";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.52.00.00.000";"1008";"0000";"0202000001702";7338;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";156442,73;156442,73;156442,73
"2561";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.52.00.00.000";"1008";"0000";"0202000002179";7338;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1081,31;1081,31;1081,31
"2562";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.52.00.00.000";"1010";"0000";"0202000001703";7338;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";87850;87850;87850
"2563";"06";"02";"26";"782";"0017";"01034";"4.4.90.52.52.00.00.000";"1010";"0000";"0202000002196";7338;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";156,61;156,61;156,61
"2564";"06";"02";"26";"782";"0017";"01035";"4.4.90.51.91.00.00.000";"0001";"0000";"0201900004450";4127;"000";"0000";"02019";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5020;5020;5020
"2565";"06";"02";"26";"782";"0017";"01035";"4.4.90.51.91.00.00.000";"1200";"0000";"0202000005422";6824;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";22966,77;10538,81;10538,81
"2566";"06";"02";"26";"782";"0017";"01035";"4.4.90.51.91.00.00.000";"1203";"0000";"0201900004451";4127;"000";"0000";"02019";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";200990,97;164129,57;164129,57
"2567";"06";"02";"26";"782";"0017";"01035";"4.4.90.51.91.00.00.000";"1203";"0000";"0201900007527";4127;"000";"0000";"02019";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3354,62;3354,62;3354,62
"2568";"06";"02";"26";"782";"0017";"01078";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000000151";4271;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";169869,45;169869,45;169869,45
"2569";"06";"02";"26";"782";"0017";"01078";"3.3.90.39.21.00.00.000";"0001";"0000";"0202000000152";4271;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";184025,23;184025,23;184025,23
"2570";"06";"02";"26";"782";"0017";"01404";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000003389";7214;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15703,16;NA;NA
"2571";"06";"02";"26";"782";"0017";"01405";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000003390";7214;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15703,16;NA;NA
"2572";"06";"02";"26";"782";"0017";"01406";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000003387";7214;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15751,38;NA;NA
"2573";"06";"02";"26";"782";"0017";"01407";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000003388";7214;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15751,38;NA;NA
"2574";"06";"02";"26";"782";"0017";"01408";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000003307";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";6540;6540;6540
"2575";"06";"02";"26";"782";"0017";"01408";"4.4.90.51.99.02.00.000";"0001";"0000";"0202000000353";1600;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";560;560;560
"2576";"06";"02";"26";"782";"0017";"01420";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000003391";7214;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";14256,69;14256,69;14256,69
"2577";"06";"02";"26";"782";"0017";"01420";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000003945";7214;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";21370,14;7716,58;7716,58
"2578";"06";"03";"26";"782";"0005";"01063";"4.4.90.51.91.00.00.000";"0001";"0000";"0202000005299";7673;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";110000;110000;110000
"2579";"06";"03";"26";"782";"0017";"01141";"4.4.90.51.91.00.00.000";"0001";"0000";"0201900007040";4127;"000";"0000";"02019";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15500;15500;15500
"2580";"06";"03";"26";"782";"0017";"01313";"4.4.90.51.91.00.00.000";"0001";"0000";"0201900005640";4127;"000";"0000";"02019";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15410,85;15410,85;15410,85
"2581";"06";"03";"26";"782";"0017";"01315";"4.4.90.51.91.00.00.000";"0001";"0000";"0201900005641";4127;"000";"0000";"02019";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15440,3;15440,3;15440,3
"2582";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000000143";1600;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3277;3277;3277
"2583";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000000144";1455;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1329,9;1329,9;1329,9
"2584";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000000364";7122;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4128;4128;4128
"2585";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000003407";7122;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5100;5100;5100
"2586";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000003408";4313;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4068;4068;4068
"2587";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000004516";4313;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7263;7263;7263
"2588";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000005271";4313;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3825;3825;3825
"2589";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000005274";7122;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3400;3400;3400
"2590";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000005379";4041;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";314,73;314,73;314,73
"2591";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000005423";1645;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";435;435;435
"2592";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000005424";1600;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";14900;14900;14900
"2593";"06";"03";"26";"782";"0017";"02036";"3.3.90.30.54.00.00.000";"0001";"0000";"0202000005436";4313;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";2034;2034;2034
"2594";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000000145";7086;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4285,45;4285,45;4285,45
"2595";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000000146";7086;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"2596";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000000147";7086;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";8200;8200;8200
"2597";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000000378";5514;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";2010;2010;2010
"2598";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000000716";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1127;1127;1127
"2599";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000000717";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";11580;11580;11580
"2600";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000001029";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5670;5670;5670
"2601";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000001362";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";11340;11340;11340
"2602";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000001363";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1294,8;1294,8;1294,8
"2603";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000001652";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";18900;18900;18900
"2604";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000001653";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10378,06;10378,06;10378,06
"2605";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000001682";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3780;3780;3780
"2606";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000002509";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";6540;6540;6540
"2607";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000002510";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";16336,12;16336,12;16336,12
"2608";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000002609";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";126;126;126
"2609";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000002610";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";9810;9810;9810
"2610";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000002977";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1197;1197;1197
"2611";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003304";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";6540;6540;6540
"2612";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003305";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";9930;9930;9930
"2613";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003745";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1260;1260;1260
"2614";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003746";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10260;10260;10260
"2615";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003896";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7060;7060;7060
"2616";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000003897";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10860;10860;10860
"2617";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004365";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";10531,5;10531,5;10531,5
"2618";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004366";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7240;7240;7240
"2619";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004367";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1347;1347;1347
"2620";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004471";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7140;7140;7140
"2621";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004517";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7360;7360;7360
"2622";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004525";5965;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7365;7365;7365
"2623";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004796";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5533,5;5533,5;5533,5
"2624";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004940";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7360;7360;7360
"2625";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004991";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7139,61;7139,61;7139,61
"2626";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000004992";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7360;7360;7360
"2627";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005470";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7140;7140;7140
"2628";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005474";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";646,8;646,8;646,8
"2629";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005479";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7360;7360;7360
"2630";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005498";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1134,9;1134,9;1134,9
"2631";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005516";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";24461,92;24461,92;24461,92
"2632";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005517";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";14869,6;14869,6;14869,6
"2633";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"0001";"0000";"0202000005566";7536;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";775;775;775
"2634";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"1018";"0000";"0202000000960";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";2298,87;2298,87;2298,87
"2635";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"1018";"0000";"0202000002175";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";3441,13;3441,13;3441,13
"2636";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.01.00.00.000";"1018";"0000";"0202000004989";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1987,58;1987,58;1987,58
"2637";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000000874";678;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";211,27;211,27;211,27
"2638";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000001499";678;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";402,45;402,45;402,45
"2639";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000001500";7414;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";223,2;223,2;223,2
"2640";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000002635";7414;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";223,2;223,2;223,2
"2641";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000002636";678;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";432,25;432,25;432,25
"2642";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000003306";7414;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";372;372;372
"2643";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000003968";7414;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";223,2;223,2;223,2
"2644";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000003969";678;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";402,45;402,45;402,45
"2645";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000004422";6091;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";170;170;170
"2646";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000004523";7414;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";279;279;279
"2647";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.07.99.00.000";"0001";"0000";"0202000006232";7414;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";304,2;304,2;304,2
"2648";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.11.00.00.000";"0001";"0000";"0202000000941";6857;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";430;430;430
"2649";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.11.00.00.000";"0001";"0000";"0202000001498";678;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";29,8;29,8;29,8
"2650";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.11.00.00.000";"0001";"0000";"0202000003970";678;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";29,8;29,8;29,8
"2651";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.28.00.00.000";"0001";"0000";"0202000000270";4041;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";135,46;135,46;135,46
"2652";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.28.00.00.000";"0001";"0000";"0202000000988";4041;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";183,94;183,94;183,94
"2653";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.28.00.00.000";"0001";"0000";"0202000001524";4041;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";130,12;130,12;130,12
"2654";"06";"03";"26";"782";"0017";"02111";"3.3.90.30.28.00.00.000";"0001";"0000";"0202000002428";5584;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1150;1150;1150
